"","Age","State","Posts","Views","Duration","Authors","AuthorExperience","DeletedPosts","Forum","AuthorBanned"
"5777",1487,"open",4,1219,2,4,16,0,"Science","banned"
"5778",3222,"open",4,486,0,3,2,0,"Science","not banned"
"5779",2274,"open",0,579,0,2,0,0,"Homework","not banned"
"5780",4444,"open",20,2070,50,7,4,0,"Science","not banned"
"5781",153,"open",5,288,17,3,853,0,"Misc","not banned"
"5782",615,"open",19,2155,54,14,5,0,"Discussion","not banned"
"5783",3345,"open",26,1488,10,10,363,0,"Science","not banned"
"5784",2088,"open",0,358,0,2,0,0,"Homework","not banned"
"5785",3561,"closed",78,2720,257,31,102,1,"Misc","not banned"
"5786",2534,"open",3,431,1,4,121,0,"Science","not banned"
"5787",2092,"open",33,2244,10,12,62,0,"Math","not banned"
"5788",2671,"open",2,4741,2,6,499,2,"Medicine","not banned"
"5789",1703,"open",1,456,3,2,24,0,"Science","not banned"
"5790",2031,"open",6,843,8,2,178,0,"Science","banned"
"5791",2117,"open",6,721,3,5,0,0,"Misc","not banned"
"5792",1266,"open",19,1586,8,9,1860,0,"Discussion","not banned"
"5793",1072,"open",5,7713,99,7,0,1,"Homework","not banned"
"5794",960,"open",1,703,96,4,0,1,"Misc","not banned"
"5795",735,"open",17,576,61,6,738,0,"Speculation","not banned"
"5796",233,"open",6,534,115,5,195,0,"Medicine","not banned"
"5797",4080,"open",9,1394,3,2,24,0,"Math","not banned"
"5798",2336,"open",2,1143,8,3,5,0,"Science","not banned"
"5799",1512,"open",1,889,0,3,0,0,"Science","not banned"
"5800",2760,"open",5,685,0,4,1333,0,"Science","not banned"
"5801",1991,"open",4,453,12,7,0,2,"Discussion","not banned"
"5802",3948,"open",26,1804,6,9,81,0,"Science","not banned"
"5803",931,"open",1,515,10,2,17,0,"Science","not banned"
"5804",2144,"open",2,554,1,4,0,0,"Science","not banned"
"5805",944,"open",4,2346,50,6,1457,0,"Medicine","not banned"
"5806",3812,"open",24,3859,328,21,737,1,"Misc","not banned"
"5807",3469,"open",14,653,2,8,2,0,"Discussion","not banned"
"5808",1544,"open",2,528,3,2,0,0,"Science","not banned"
"5809",1774,"open",9,521,2,5,1770,0,"Discussion","not banned"
"5810",3212,"open",21,605,1,6,280,0,"Discussion","not banned"
"5811",245,"open",3,223,4,4,4,0,"Science","not banned"
"5812",4263,"closed",34,2268,244,11,0,0,"Math","not banned"
"5813",1539,"open",4,499,3,5,54,0,"Discussion","not banned"
"5814",1876,"open",3,1001,6,4,26,0,"Science","not banned"
"5815",1081,"open",16,828,5,6,0,2,"Medicine","not banned"
"5816",769,"open",1,258,5,3,25,0,"Science","not banned"
"5817",1285,"open",0,374,0,2,0,0,"Science","not banned"
"5818",3144,"open",12,684,7,6,651,0,"Science","not banned"
"5819",2564,"open",1,464,0,3,864,0,"Science","not banned"
"5820",2443,"open",0,619,1,2,0,0,"Science","not banned"
"5821",3593,"open",2,623,0,2,161,0,"Medicine","not banned"
"5822",1233,"open",3,531,1,3,0,2,"Science","not banned"
"5823",959,"open",6,677,7,7,3054,0,"Discussion","not banned"
"5824",2142,"open",100,2132,38,15,690,0,"Speculation","not banned"
"5825",2410,"open",3,793,0,4,397,0,"Science","not banned"
"5826",1394,"open",1,911,0,3,0,0,"Math","not banned"
"5827",1007,"open",2,386,1,3,0,0,"Math","not banned"
"5828",1528,"open",0,320,0,2,2222,0,"Discussion","not banned"
"5829",4250,"open",110,10540,2388,40,2,1,"Science","not banned"
"5830",1150,"open",3,416,4,4,10,0,"Science","banned"
"5831",4329,"open",6,1007,165,5,0,0,"Math","not banned"
"5832",2910,"open",4,522,1,4,338,0,"Discussion","not banned"
"5833",3501,"open",67,87287,1879,40,244,1,"Medicine","not banned"
"5834",659,"open",6,7470,16,5,0,0,"Medicine","not banned"
"5835",3294,"open",7,830,1,5,147,0,"Science","not banned"
"5836",3548,"open",16,704,3,5,302,0,"Science","not banned"
"5837",429,"open",0,477,12,2,12,0,"Science","not banned"
"5838",1904,"open",0,841,0,2,0,0,"Science","not banned"
"5839",3136,"open",5,431,1,4,770,0,"Discussion","not banned"
"5840",2507,"open",3,436,1,4,385,0,"Discussion","not banned"
"5841",2925,"open",0,265,0,2,254,0,"Speculation","not banned"
"5842",323,"open",0,257,0,2,0,0,"Homework","not banned"
"5843",3672,"open",2,460,1,3,82,0,"Discussion","not banned"
"5844",3271,"open",2,351,1,3,141,0,"Discussion","not banned"
"5845",2458,"open",12,930,3,5,1199,0,"Science","not banned"
"5846",3361,"open",2,1327,0,4,0,0,"Medicine","not banned"
"5847",668,"open",2,328,5,2,390,0,"Science","not banned"
"5848",4253,"open",26,3159,467,19,1,0,"Homework","not banned"
"5849",1066,"open",14,1421,22,4,193,0,"Science","not banned"
"5850",2762,"open",4,470,7,4,0,0,"Science","not banned"
"5851",910,"open",1,499,0,3,3103,0,"Speculation","not banned"
"5852",4122,"open",13,542,13,8,153,0,"Discussion","not banned"
"5853",1363,"open",2,571,2,3,89,0,"Homework","not banned"
"5854",2774,"open",0,594,0,2,0,0,"Medicine","not banned"
"5855",1385,"open",5,1738,1,7,7,0,"Medicine","not banned"
"5856",3378,"open",9,608,4,2,344,0,"Science","not banned"
"5857",1842,"open",0,286,0,2,5,0,"Science","not banned"
"5858",761,"open",67,5914,21,20,0,2,"Science","not banned"
"5859",3840,"open",1,522,1,2,21,0,"Science","not banned"
"5860",3871,"open",8,1140,1,6,92,0,"Science","not banned"
"5861",2751,"open",12,5484,25,5,1278,0,"Math","not banned"
"5862",1346,"open",1,1635,2,3,329,0,"Medicine","not banned"
"5863",3516,"open",12,880,6,8,85,0,"Science","not banned"
"5864",2690,"open",24,5633,1,12,1060,0,"Discussion","not banned"
"5865",692,"open",0,213,0,2,0,0,"Homework","not banned"
"5866",2547,"open",1,448,0,2,60,0,"Homework","not banned"
"5867",2326,"open",2,626,0,4,879,0,"Discussion","not banned"
"5868",2121,"open",5,535,14,6,7,0,"Science","not banned"
"5869",689,"open",24,4112,455,12,1013,0,"Science","not banned"
"5870",1032,"open",4,631,1,3,1,0,"Science","not banned"
"5871",1913,"open",17,10839,1515,10,0,0,"Science","not banned"
"5872",2961,"open",19,2496,48,10,706,0,"Misc","not banned"
"5873",2957,"open",6,632,10,6,373,0,"Science","not banned"
"5874",3996,"open",12,851,0,7,0,0,"Science","not banned"
"5875",2826,"open",4,654,3,2,0,0,"Homework","not banned"
"5876",4131,"open",7,854,2,7,123,0,"Science","not banned"
"5877",2885,"open",4,528,0,3,885,0,"Science","not banned"
"5878",1854,"open",8,1220,2,6,845,0,"Discussion","banned"
"5879",2275,"open",1,587,1,3,0,0,"Homework","not banned"
"5880",2774,"open",0,475,14,2,22,0,"Science","not banned"
"5881",651,"open",5,485,7,6,0,0,"Science","not banned"
"5882",3603,"open",3,893,1,3,202,0,"Medicine","not banned"
"5883",2375,"open",5,533,1,4,113,0,"Science","not banned"
"5884",2359,"closed",9,1596,2,7,595,0,"Misc","banned"
"5885",1040,"open",13,640,11,3,1763,0,"Discussion","not banned"
"5886",3287,"open",16,581,5,7,1,0,"Discussion","banned"
"5887",2093,"open",0,319,0,2,0,0,"Science","not banned"
"5888",1649,"open",0,28,0,2,0,0,"Misc","not banned"
"5889",1028,"open",68,3625,12,19,0,0,"Speculation","not banned"
"5890",2164,"open",9,1004,66,12,1372,5,"Misc","not banned"
"5891",504,"open",2,322,1,4,4,0,"Science","not banned"
"5892",3958,"open",11,1610,68,8,5,0,"Math","not banned"
"5893",3230,"open",1,2428,62,3,130,0,"Misc","not banned"
"5894",897,"open",10,1637,2,4,0,0,"Misc","not banned"
"5895",3640,"open",3,406,0,4,525,0,"Discussion","not banned"
"5896",2363,"open",8,694,19,5,519,1,"Math","not banned"
"5897",1130,"open",28,8948,7,7,3,0,"Homework","not banned"
"5898",1173,"open",10,1414,33,10,258,1,"Discussion","banned"
"5899",2599,"open",0,446,5,2,1,0,"Math","not banned"
"5900",1670,"open",11,1782,955,13,0,1,"Misc","not banned"
"5901",2148,"open",11,1464,4,4,27,0,"Science","not banned"
"5902",318,"open",1,204,0,3,121,0,"Speculation","not banned"
"5903",1601,"open",1,1589,1,3,0,0,"Science","not banned"
"5904",2736,"open",4,3203,68,5,174,0,"Science","not banned"
"5905",2344,"open",15,2990,51,5,3,1,"Science","not banned"
"5906",1384,"open",0,682,0,2,0,0,"Homework","not banned"
"5907",2293,"open",135,6111,226,17,0,0,"Speculation","not banned"
"5908",1946,"open",6,422,1,5,220,0,"Science","not banned"
"5909",1108,"open",114,4431,308,17,1,1,"Speculation","not banned"
"5910",3113,"open",1,565,0,3,219,0,"Math","not banned"
"5911",2090,"open",5,2787,2,6,0,0,"Homework","not banned"
"5912",890,"open",12,747,5,6,44,0,"Misc","banned"
"5913",1975,"open",9,588,2,5,4,1,"Science","not banned"
"5914",2942,"open",7,1323,2706,3,506,0,"Misc","not banned"
"5915",2285,"open",3,502,0,2,0,0,"Science","not banned"
"5916",1050,"open",36,1399,7,11,17,0,"Discussion","banned"
"5917",3407,"open",1,380,1,2,309,0,"Science","not banned"
"5918",3339,"open",14,744,9,6,109,0,"Science","not banned"
"5919",3250,"open",17,1414,52,14,93,0,"Medicine","not banned"
"5920",3169,"open",7,543,27,8,2,0,"Science","not banned"
"5921",3176,"open",2,590,31,3,504,0,"Misc","not banned"
"5922",239,"open",13,997,83,7,0,0,"Medicine","not banned"
"5923",3607,"open",159,6875,12,19,2,2,"Medicine","not banned"
"5924",2079,"closed",3,400,4,4,2,0,"Discussion","not banned"
"5925",1627,"closed",30,3519,201,11,0,0,"Science","not banned"
"5926",2285,"open",3,973,1,2,0,0,"Medicine","not banned"
"5927",2813,"open",1,684,0,3,1,0,"Math","not banned"
"5928",2501,"open",1,478,2,3,1360,0,"Science","not banned"
"5929",317,"open",0,193,0,2,0,0,"Science","not banned"
"5930",2797,"open",0,402,0,2,756,0,"Homework","not banned"
"5931",2478,"open",2,389,0,4,242,0,"Science","not banned"
"5932",389,"open",16,346,2,6,1084,0,"Speculation","not banned"
"5933",930,"open",9,889,13,5,5,0,"Science","not banned"
"5934",3110,"open",25,15137,3091,17,2,0,"Science","not banned"
"5935",684,"open",10,376,4,4,0,1,"Speculation","not banned"
"5936",1203,"open",23,1783,48,9,939,0,"Science","not banned"
"5937",1837,"open",6,812,3,5,0,0,"Science","banned"
"5938",2788,"open",3,446,0,3,291,0,"Homework","not banned"
"5939",3656,"open",16,1087,3,10,16,0,"Science","not banned"
"5940",3677,"open",24,898,1,7,84,0,"Discussion","not banned"
"5941",2398,"open",10,2159,15,10,100,0,"Science","not banned"
"5942",3800,"open",14,548,0,6,102,0,"Discussion","not banned"
"5943",3064,"open",10,1129,11,6,922,0,"Science","not banned"
"5944",1992,"open",9,884,2,5,1383,0,"Math","not banned"
"5945",3746,"open",4,1023,10,4,6,0,"Math","not banned"
"5946",1471,"open",0,2279,335,1,1332,0,"Science","not banned"
"5947",3519,"open",22,1852,371,15,360,0,"Science","not banned"
"5948",1021,"closed",145,6751,510,28,23,1,"Speculation","banned"
"5949",3951,"open",1,501,3,2,199,0,"Discussion","not banned"
"5950",2829,"open",3,679,22,5,12,0,"Medicine","not banned"
"5951",3431,"open",5,535,1,7,0,0,"Science","not banned"
"5952",2637,"open",0,883,0,2,1376,0,"Science","not banned"
"5953",4386,"open",4,992,35,2,164,0,"Discussion","not banned"
"5954",2283,"open",7,1314,0,5,1032,0,"Science","not banned"
"5955",1087,"open",0,206,0,2,6,0,"Science","not banned"
"5956",1506,"open",1,881,21,3,0,0,"Science","not banned"
"5957",1158,"open",16,2698,4,6,0,0,"Science","not banned"
"5958",1970,"open",3,549,8,5,309,0,"Science","not banned"
"5959",2744,"open",22,10768,3,12,0,0,"Math","not banned"
"5960",1926,"open",49,4236,191,10,10,0,"Science","not banned"
"5961",785,"open",21,779,6,8,363,0,"Science","not banned"
"5962",4137,"open",29,1432,9,11,4,0,"Discussion","not banned"
"5963",4174,"open",5,715,11,4,6,0,"Discussion","not banned"
"5964",1505,"open",0,685,1,2,3,0,"Math","not banned"
"5965",2893,"open",0,331,2,2,292,0,"Discussion","not banned"
"5966",1386,"open",16,1205,7,7,178,0,"Discussion","not banned"
"5967",2610,"open",0,460,9,2,272,0,"Math","not banned"
"5968",1036,"open",0,214,0,2,122,0,"Homework","not banned"
"5969",3473,"open",2,414,1,3,277,0,"Discussion","not banned"
"5970",1790,"open",2,690,1,6,88,2,"Misc","not banned"
"5971",2313,"open",25,1125,9,9,15,0,"Speculation","not banned"
"5972",388,"open",5,509,4,6,0,0,"Discussion","banned"
"5973",1484,"open",3,690,6,5,282,1,"Science","not banned"
"5974",3222,"open",5,1036,1,2,7,0,"Math","not banned"
"5975",1726,"open",2,604,2,4,1982,1,"Medicine","not banned"
"5976",1115,"open",12,1812,3,4,0,0,"Misc","not banned"
"5977",2312,"open",35,12296,66,16,98,1,"Science","not banned"
"5978",1008,"open",14,618,7,8,1292,0,"Discussion","not banned"
"5979",2730,"open",14,640,2,10,487,0,"Discussion","not banned"
"5980",3130,"open",7,591,1,4,0,0,"Discussion","not banned"
"5981",2143,"open",7,749,3,6,629,1,"Science","not banned"
"5982",4064,"open",4,831,589,5,21,0,"Science","not banned"
"5983",677,"open",2,549,3,4,30,0,"Math","not banned"
"5984",4539,"open",13,1012,967,13,7,0,"Discussion","not banned"
"5985",1338,"open",10,3089,10,7,7,1,"Science","not banned"
"5986",1684,"open",2,476,1,3,0,0,"Science","not banned"
"5987",1272,"open",10,991,133,2,0,0,"Science","not banned"
"5988",2875,"open",0,292,1,2,25,0,"Science","not banned"
"5989",705,"open",40,1173,26,10,1,0,"Science","not banned"
"5990",1964,"open",7,843,2,4,103,0,"Science","not banned"
"5991",2968,"open",2,523,0,2,777,0,"Discussion","not banned"
"5992",1388,"open",21,3578,138,8,50,0,"Science","not banned"
"5993",3581,"open",2,427,1,3,420,0,"Science","not banned"
"5994",2963,"open",204,18983,2930,73,1050,2,"Science","not banned"
"5995",2192,"open",2,2229,13,4,0,0,"Misc","not banned"
"5996",1749,"open",3,553,15,3,51,0,"Science","not banned"
"5997",2410,"open",5,715,1,4,0,0,"Homework","not banned"
"5998",3054,"open",1,283,0,3,272,0,"Discussion","not banned"
"5999",469,"open",1,626,43,2,0,0,"Science","not banned"
"6000",1279,"open",6,1190,24,7,10,0,"Discussion","not banned"
"6001",1557,"open",33,5005,280,16,69,1,"Medicine","not banned"
"6002",2229,"open",0,302,0,2,28,0,"Science","not banned"
"6003",2341,"open",3,498,0,4,0,0,"Science","banned"
"6004",834,"open",4,464,0,4,1445,0,"Discussion","not banned"
"6005",3144,"open",2,356,0,4,27,0,"Speculation","not banned"
"6006",3256,"open",0,542,2,2,2,0,"Homework","not banned"
"6007",1056,"open",1,437,0,3,26,0,"Science","not banned"
"6008",3966,"closed",3,428,0,3,35,0,"Discussion","not banned"
"6009",3159,"open",6,580,3,2,163,0,"Discussion","banned"
"6010",1953,"open",20,1813,9,9,978,0,"Science","not banned"
"6011",1992,"closed",2,441,0,4,10,0,"Speculation","banned"
"6012",2641,"open",1,441,0,3,210,0,"Science","not banned"
"6013",1638,"open",3,829,0,2,1532,0,"Science","not banned"
"6014",852,"open",4,773,4,4,301,0,"Discussion","not banned"
"6015",840,"open",3,473,6,4,1658,0,"Discussion","not banned"
"6016",640,"open",7,531,57,7,779,0,"Science","not banned"
"6017",1922,"open",3,1501,1,2,55,0,"Science","banned"
"6018",3616,"open",13,961,3,5,188,0,"Science","not banned"
"6019",2576,"open",3,410,19,5,3,1,"Homework","not banned"
"6020",611,"open",16,3869,129,12,1790,1,"Discussion","not banned"
"6021",2620,"open",2,707,109,3,0,0,"Science","not banned"
"6022",423,"open",11,869,1,8,0,1,"Misc","not banned"
"6023",1109,"open",3,975,1,3,1,0,"Misc","not banned"
"6024",3036,"open",0,1081,5,2,403,0,"Science","not banned"
"6025",3941,"open",3,828,1,2,88,0,"Science","not banned"
"6026",3106,"open",2,405,2,4,64,0,"Discussion","not banned"
"6027",1477,"open",22,1814,7,12,2234,0,"Science","not banned"
"6028",4255,"open",0,761,0,2,280,0,"Science","not banned"
"6029",2421,"open",5,795,9,6,0,0,"Science","banned"
"6030",3302,"open",6,395,5,6,242,0,"Discussion","not banned"
"6031",944,"open",0,583,0,2,0,0,"Homework","not banned"
"6032",190,"open",15,465,13,5,354,0,"Science","banned"
"6033",858,"open",12,2124,4,5,1513,0,"Science","not banned"
"6034",3423,"open",8,2372,2,9,0,0,"Science","not banned"
"6035",2101,"open",0,456,1,2,367,0,"Science","not banned"
"6036",3226,"open",187,18409,815,64,10,2,"Discussion","not banned"
"6037",486,"open",19,910,5,7,20,0,"Science","not banned"
"6038",14,"open",60,874,13,9,0,0,"Science","not banned"
"6039",3347,"open",13,832,7,11,377,0,"Science","not banned"
"6040",206,"closed",6,285,1,4,0,0,"Science","not banned"
"6041",3621,"open",9,894,1,6,2,0,"Science","not banned"
"6042",2384,"open",5,535,4,4,304,0,"Discussion","not banned"
"6043",2140,"open",8,642,30,8,986,0,"Science","not banned"
"6044",1255,"open",0,688,0,2,1243,0,"Discussion","not banned"
"6045",492,"open",0,35,0,2,11,0,"Science","not banned"
"6046",966,"open",5,447,1,7,0,0,"Speculation","not banned"
"6047",3967,"open",5,582,0,4,22,0,"Science","not banned"
"6048",2810,"open",11,822,4,7,1191,0,"Discussion","not banned"
"6049",510,"open",0,293,0,2,115,0,"Science","not banned"
"6050",941,"open",2,362,3,4,0,1,"Homework","not banned"
"6051",2681,"open",190,6638,35,26,863,0,"Discussion","not banned"
"6052",3531,"open",14,777,11,4,0,0,"Science","not banned"
"6053",4477,"open",11,820,5,5,72,0,"Discussion","not banned"
"6054",500,"closed",1,368,0,2,0,0,"Misc","not banned"
"6055",3524,"open",14,804,3,5,21,0,"Science","not banned"
"6056",1633,"open",1,509,5,3,0,0,"Science","not banned"
"6057",3685,"open",7,144,35,6,850,0,"Misc","not banned"
"6058",569,"open",31,1057,15,8,41,0,"Discussion","not banned"
"6059",2224,"open",2,406,1,3,0,0,"Homework","not banned"
"6060",1198,"open",0,381,1,2,0,0,"Science","not banned"
"6061",3325,"open",4,735,9,5,0,0,"Science","not banned"
"6062",1832,"open",3,690,26,3,7,0,"Science","not banned"
"6063",2294,"open",3,581,1,4,46,0,"Science","not banned"
"6064",3326,"open",3,435,22,3,218,0,"Discussion","not banned"
"6065",1720,"open",1,348,0,3,12,0,"Science","not banned"
"6066",78,"open",1,228,1,3,0,0,"Misc","not banned"
"6067",3252,"open",6,463,0,6,73,0,"Science","not banned"
"6068",1209,"open",17,1576,24,9,322,1,"Science","not banned"
"6069",1624,"open",0,1161,1,2,253,0,"Homework","not banned"
"6070",3242,"open",13,227,1,6,8,0,"Discussion","banned"
"6071",3389,"open",19,372,2,7,428,0,"Misc","not banned"
"6072",482,"open",1,176,0,3,56,0,"Speculation","banned"
"6073",517,"open",1,282,1,3,108,0,"Science","not banned"
"6074",3653,"open",11,1822,4,5,33,0,"Science","not banned"
"6075",4476,"open",11,1306,41,6,70,0,"Science","banned"
"6076",525,"open",7,375,1,7,100,0,"Science","not banned"
"6077",1380,"open",8,1285,18,8,335,0,"Science","not banned"
"6078",1114,"closed",102,4011,115,15,0,1,"Speculation","not banned"
"6079",3357,"open",18,1272,32,8,349,0,"Science","not banned"
"6080",3487,"open",28,29368,12,9,1,0,"Math","not banned"
"6081",3506,"open",2,225,1,4,7,0,"Misc","not banned"
"6082",3833,"open",13,1191,5,6,258,0,"Speculation","not banned"
"6083",218,"open",4,278,110,6,124,0,"Math","not banned"
"6084",1023,"open",2,477,2,2,123,0,"Math","not banned"
"6085",2746,"open",4,409,0,4,82,0,"Science","not banned"
"6086",1951,"closed",10,589,0,5,26,0,"Science","banned"
"6087",755,"open",2,361,5,3,60,0,"Science","not banned"
"6088",3339,"open",4,509,3,5,571,0,"Science","not banned"
"6089",3209,"open",1,717,1,3,338,0,"Math","not banned"
"6090",1172,"open",17,1649,6,5,7,0,"Science","not banned"
"6091",1608,"open",60,2559,8,8,19,0,"Speculation","not banned"
"6092",559,"open",0,320,55,2,0,0,"Misc","not banned"
"6093",3242,"open",0,228,0,2,0,0,"Misc","not banned"
"6094",132,"closed",27,297,2,6,595,0,"Speculation","not banned"
"6095",2003,"open",0,1021,0,2,617,0,"Science","not banned"
"6096",224,"open",0,214,0,2,0,0,"Science","banned"
"6097",2221,"open",4,612,0,4,1596,0,"Science","not banned"
"6098",2419,"open",0,557,10,2,0,0,"Science","not banned"
"6099",3262,"open",32,749,38,17,555,0,"Misc","not banned"
"6100",184,"closed",11,368,35,11,49,1,"Discussion","not banned"
"6101",3372,"open",6,740,137,5,0,0,"Science","not banned"
"6102",2751,"open",2,565,0,4,141,0,"Science","not banned"
"6103",3352,"open",14,1180,2,9,208,0,"Misc","not banned"
"6104",3686,"open",17,1177,24,1,849,0,"Misc","not banned"
"6105",2471,"open",41,2407,213,18,0,0,"Science","not banned"
"6106",3590,"open",7,427,11,6,312,0,"Discussion","not banned"
"6107",799,"open",24,3856,8,13,1699,0,"Discussion","not banned"
"6108",1397,"open",0,631,0,2,518,0,"Science","not banned"
"6109",26,"open",125,2037,24,19,1820,0,"Science","not banned"
"6110",1515,"open",5,867,7,5,115,0,"Science","not banned"
